7,7; 2,272; 59,9; 3,272; 59,9; 3,288; 59,9; 0,000; 0,0
7,8; 2,272; 59,9; 3,272; 59,8; 3,285; 59,9; 0,000; 0,0
7,9; 2,272; 59,9; 3,272; 59,8; 3,285; 59,9; 0,000; 0,0
8,0; 2,270; 59,9; 3,272; 59,9; 3,284; 59,9; 0,000; 0,0
8,1; 2,268; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
8,2; 2,147; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
8,3; 2,140; 69,9; 3,230; 69,9; 3,244; 69,9; 0,000; 0,0
8,4; 2,137; 69,9; 3,228; 69,8; 3,244; 69,9; 0,000; 0,0
8,5; 2,136; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
8,6; 2,135; 69,9; 3,228; 69,8; 3,243; 69,9; 0,000; 0,0
8,7; 2,132; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
8,8; 2,132; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
8,9; 2,132; 69,9; 3,228; 69,8; 3,244; 69,9; 0,000; 0,0
9,0; 2,131; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
9,1; 2,038; 78,8; 3,193; 78,8; 3,208; 78,8; 0,000; 0,0
9,2; 2,016; 80,1; 3,188; 80,0; 3,202; 80,0; 0,000; 0,0
9,3; 2,011; 80,1; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
9,4; 2,008; 80,0; 3,186; 80,0; 3,200; 80,0; 0,000; 0,0
9,5; 2,005; 80,1; 3,186; 80,0; 3,200; 80,0; 0,000; 0,0
9,6; 2,003; 80,1; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
9,7; 2,002; 80,1; 3,184; 80,0; 3,200; 80,1; 0,000; 0,0
9,8; 2,000; 80,1; 3,184; 80,0; 3,200; 80,1; 0,000; 0,0
9,9; 1,999; 80,1; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
10,0; 2,000; 80,1; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
10,1; 1,874; 94,6; 3,132; 94,5; 3,145; 95,1; 0,000; 0,0
10,2; 1,802; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
10,3; 1,796; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
10,4; 1,789; 100,1; 3,108; 100,0; 3,123; 100,1; 0,000; 0,0
10,5; 1,786; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
10,6; 1,782; 100,1; 3,108; 100,0; 3,123; 100,1; 0,000; 0,0
10,7; 1,779; 100,1; 3,107; 100,0; 3,124; 100,1; 0,000; 0,0
10,8; 1,776; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
10,9; 1,776; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
11,0; 1,775; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
11,1; 2,360; 39,4; 3,334; 39,4; 3,357; 39,4; 0,000; 0,0
11,2; 3,337; 0,0; 3,511; 0,0; 3,533; 0,0; 0,000; 0,0
11,3; 3,456; 0,0; 3,522; 0,0; 3,543; 0,0; 0,000; 0,0
11,4; 3,478; 0,0; 3,526; 0,0; 3,546; 0,0; 0,000; 0,0
11,5; 3,502; 0,0; 3,532; 0,0; 3,552; 0,0; 0,000; 0,0
11,6; 3,516; 0,0; 3,536; 0,0; 3,556; 0,0; 0,000; 0,0
11,7; 3,524; 0,0; 3,540; 0,0; 3,559; 0,0; 0,000; 0,0
11,8; 3,531; 0,0; 3,543; 0,0; 3,560; 0,0; 0,000; 0,0
11,9; 3,536; 0,0; 3,544; 0,0; 3,564; 0,0; 0,000; 0,0
12,0; 3,537; 0,0; 3,547; 0,0; 3,564; 0,0; 0,000; 0,0
12,1; 3,440; 4,5; 3,528; 4,7; 3,545; 4,8; 0,000; 0,0
12,2; 3,274; 9,8; 3,504; 9,8; 3,520; 9,8; 0,000; 0,0
12,3; 3,272; 9,8; 3,504; 9,8; 3,520; 9,9; 0,000; 0,0
12,4; 3,272; 9,8; 3,504; 9,8; 3,520; 9,8; 0,000; 0,0
12,5; 3,272; 9,8; 3,504; 9,8; 3,520; 9,8; 0,000; 0,0
12,6; 3,272; 9,8; 3,506; 9,8; 3,520; 9,9; 0,000; 0,0
12,7; 3,272; 9,8; 3,507; 9,8; 3,522; 9,8; 0,000; 0,0
12,8; 3,272; 9,8; 3,508; 9,9; 3,524; 9,9; 0,000; 0,0
12,9; 3,272; 9,8; 3,508; 9,8; 3,524; 9,8; 0,000; 0,0
13,0; 3,272; 9,8; 3,508; 9,8; 3,524; 9,9; 0,000; 0,0
13,1; 3,208; 13,2; 3,494; 13,2; 3,509; 13,2; 0,000; 0,0
13,2; 3,028; 19,9; 3,464; 19,9; 3,478; 19,9; 0,000; 0,0
13,3; 3,024; 19,9; 3,464; 19,9; 3,476; 19,9; 0,000; 0,0
13,4; 3,020; 19,9; 3,462; 19,9; 3,476; 19,9; 0,000; 0,0
13,5; 3,020; 19,9; 3,461; 19,9; 3,476; 19,9; 0,000; 0,0
13,6; 3,020; 19,9; 3,460; 19,9; 3,476; 19,9; 0,000; 0,0
13,7; 3,020; 19,9; 3,460; 19,9; 3,476; 19,9; 0,000; 0,0
13,8; 3,020; 19,9; 3,460; 19,9; 3,476; 19,9; 0,000; 0,0
13,9; 3,020; 19,9; 3,460; 19,9; 3,476; 19,9; 0,000; 0,0
14,0; 3,020; 19,9; 3,460; 19,9; 3,476; 19,9; 0,000; 0,0
14,1; 2,822; 29,8; 3,420; 29,8; 3,432; 29,8; 0,000; 0,0
14,2; 2,812; 29,8; 3,417; 29,8; 3,432; 29,8; 0,000; 0,0
14,3; 2,806; 29,8; 3,416; 29,8; 3,429; 29,8; 0,000; 0,0
14,4; 2,803; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
14,5; 2,800; 29,8; 3,415; 29,8; 3,428; 29,8; 0,000; 0,0
14,6; 2,800; 29,8; 3,413; 29,8; 3,428; 29,8; 0,000; 0,0
14,7; 2,800; 29,8; 3,412; 29,8; 3,428; 29,8; 0,000; 0,0
14,8; 2,800; 29,8; 3,412; 29,8; 3,428; 29,8; 0,000; 0,0
14,9; 2,799; 29,8; 3,412; 29,8; 3,428; 29,8; 0,000; 0,0
15,0; 2,796; 29,8; 3,412; 29,8; 3,427; 29,8; 0,000; 0,0
15,1; 2,629; 40,0; 3,371; 40,0; 3,384; 40,0; 0,000; 0,0
15,2; 2,613; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
15,3; 2,611; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
15,4; 2,608; 40,0; 3,367; 40,0; 3,380; 40,0; 0,000; 0,0
15,5; 2,607; 40,0; 3,364; 40,0; 3,379; 40,0; 0,000; 0,0
15,6; 2,604; 40,0; 3,364; 40,0; 3,379; 40,0; 0,000; 0,0
15,7; 2,604; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
15,8; 2,603; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
15,9; 2,602; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
16,0; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
16,1; 2,468; 49,4; 3,325; 49,4; 3,338; 49,4; 0,000; 0,0
16,2; 2,438; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
16,3; 2,434; 50,1; 3,319; 50,1; 3,332; 50,1; 0,000; 0,0
16,4; 2,432; 50,1; 3,318; 50,1; 3,332; 50,1; 0,000; 0,0
16,5; 2,428; 50,1; 3,316; 50,1; 3,332; 50,1; 0,000; 0,0
16,6; 2,428; 50,1; 3,316; 50,1; 3,332; 50,1; 0,000; 0,0
16,7; 2,427; 50,1; 3,316; 50,1; 3,331; 50,1; 0,000; 0,0
16,8; 2,424; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
16,9; 2,424; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
17,0; 2,424; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
17,1; 2,324; 57,8; 3,284; 57,7; 3,297; 57,8; 0,000; 0,0
17,2; 2,283; 59,9; 3,275; 59,9; 3,288; 59,9; 0,000; 0,0
17,3; 2,277; 59,9; 3,272; 59,8; 3,288; 59,9; 0,000; 0,0
17,4; 2,276; 59,9; 3,272; 59,9; 3,287; 59,9; 0,000; 0,0
17,5; 2,274; 59,9; 3,272; 59,8; 3,286; 59,9; 0,000; 0,0
17,6; 2,272; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
17,7; 2,272; 59,9; 3,272; 59,9; 3,284; 59,9; 0,000; 0,0
17,8; 2,268; 59,9; 3,271; 59,8; 3,284; 59,9; 0,000; 0,0
17,9; 2,268; 59,9; 3,272; 59,9; 3,284; 59,9; 0,000; 0,0
18,0; 2,268; 59,9; 3,271; 59,9; 3,284; 59,9; 0,000; 0,0
18,1; 2,195; 66,6; 3,245; 66,5; 3,258; 66,6; 0,000; 0,0
18,2; 2,144; 69,9; 3,231; 69,9; 3,244; 69,9; 0,000; 0,0
18,3; 2,139; 69,9; 3,228; 69,8; 3,244; 69,9; 0,000; 0,0
18,4; 2,136; 69,9; 3,228; 69,9; 3,243; 69,9; 0,000; 0,0
18,5; 2,133; 69,9; 3,228; 69,8; 3,244; 69,9; 0,000; 0,0
18,6; 2,132; 69,9; 3,228; 69,8; 3,243; 69,9; 0,000; 0,0
18,7; 2,132; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
18,8; 2,129; 69,9; 3,228; 69,8; 3,243; 69,9; 0,000; 0,0
18,9; 2,128; 69,9; 3,228; 69,9; 3,243; 69,9; 0,000; 0,0
19,0; 2,128; 69,9; 3,228; 69,9; 3,243; 69,9; 0,000; 0,0
19,1; 2,075; 75,1; 3,207; 75,1; 3,222; 75,4; 0,000; 0,0
19,2; 2,012; 80,1; 3,188; 80,0; 3,201; 80,0; 0,000; 0,0
19,3; 2,008; 80,1; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
19,4; 2,004; 80,1; 3,187; 80,0; 3,200; 80,0; 0,000; 0,0
19,5; 2,004; 80,1; 3,187; 80,0; 3,200; 80,0; 0,000; 0,0
19,6; 2,000; 80,0; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
19,7; 2,000; 80,1; 3,186; 80,0; 3,200; 80,0; 0,000; 0,0
19,8; 2,000; 80,1; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
19,9; 2,000; 80,1; 3,184; 80,0; 3,200; 80,0; 0,000; 0,0
20,0; 1,996; 80,1; 3,185; 80,0; 3,200; 80,0; 0,000; 0,0
20,1; 1,813; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
20,2; 1,803; 100,1; 3,110; 100,0; 3,124; 100,1; 0,000; 0,0
20,3; 1,793; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
20,4; 1,787; 100,1; 3,108; 100,0; 3,123; 100,1; 0,000; 0,0
20,5; 1,784; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
20,6; 1,780; 100,1; 3,108; 100,0; 3,123; 100,1; 0,000; 0,0
20,7; 1,777; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
20,8; 1,776; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
20,9; 1,774; 100,1; 3,108; 100,0; 3,123; 100,1; 0,000; 0,0
21,0; 1,773; 100,1; 3,108; 100,0; 3,124; 100,1; 0,000; 0,0
21,1; 3,014; 0,0; 3,493; 0,0; 3,517; 0,0; 0,000; 0,0
21,2; 3,390; 0,0; 3,512; 0,0; 3,533; 0,0; 0,000; 0,0
21,3; 3,439; 0,0; 3,517; 0,0; 3,537; 0,0; 0,000; 0,0
21,4; 3,483; 0,0; 3,524; 0,0; 3,544; 0,0; 0,000; 0,0
21,5; 3,503; 0,0; 3,529; 0,0; 3,548; 0,0; 0,000; 0,0
21,6; 3,514; 0,0; 3,533; 0,0; 3,552; 0,0; 0,000; 0,0
21,7; 3,522; 0,0; 3,536; 0,0; 3,556; 0,0; 0,000; 0,0
21,8; 3,528; 0,0; 3,540; 0,0; 3,556; 0,0; 0,000; 0,0
21,9; 3,530; 0,0; 3,540; 0,0; 3,559; 0,0; 0,000; 0,0
22,0; 3,535; 0,0; 3,544; 0,0; 3,560; 0,0; 0,000; 0,0
22,1; 3,287; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
22,2; 3,268; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
22,3; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
22,4; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
22,5; 3,264; 9,8; 3,502; 9,8; 3,516; 9,9; 0,000; 0,0
22,6; 3,264; 9,8; 3,504; 9,8; 3,518; 9,9; 0,000; 0,0
22,7; 3,266; 9,8; 3,504; 9,8; 3,520; 9,8; 0,000; 0,0
22,8; 3,268; 9,8; 3,504; 9,8; 3,520; 9,9; 0,000; 0,0
22,9; 3,268; 9,8; 3,504; 9,8; 3,519; 9,8; 0,000; 0,0
23,0; 3,268; 9,8; 3,504; 9,8; 3,520; 9,8; 0,000; 0,0
23,1; 3,051; 19,7; 3,463; 19,9; 3,476; 19,9; 0,000; 0,0
23,2; 3,020; 19,9; 3,460; 19,9; 3,475; 19,9; 0,000; 0,0
23,3; 3,016; 19,9; 3,460; 19,9; 3,473; 19,9; 0,000; 0,0
23,4; 3,015; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
23,5; 3,016; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
23,6; 3,015; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
23,7; 3,012; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
23,8; 3,012; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
23,9; 3,012; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
24,0; 3,012; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
24,1; 2,855; 28,3; 3,424; 28,3; 3,436; 28,3; 0,000; 0,0
24,2; 2,803; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
24,3; 2,800; 29,8; 3,414; 29,8; 3,428; 29,8; 0,000; 0,0
24,4; 2,797; 29,8; 3,412; 29,8; 3,427; 29,8; 0,000; 0,0
24,5; 2,796; 29,8; 3,412; 29,8; 3,425; 29,8; 0,000; 0,0
24,6; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
24,7; 2,795; 29,8; 3,411; 29,7; 3,424; 29,8; 0,000; 0,0
24,8; 2,794; 29,8; 3,412; 29,8; 3,423; 29,8; 0,000; 0,0
24,9; 2,792; 29,8; 3,411; 29,8; 3,424; 29,8; 0,000; 0,0
25,0; 2,792; 29,8; 3,411; 29,8; 3,424; 29,8; 0,000; 0,0
25,1; 2,615; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
25,2; 2,610; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
25,3; 2,607; 40,0; 3,366; 40,0; 3,379; 40,0; 0,000; 0,0
25,4; 2,603; 40,0; 3,364; 40,0; 3,377; 40,0; 0,000; 0,0
25,5; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
25,6; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
25,7; 2,599; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
25,8; 2,596; 40,0; 3,363; 40,0; 3,376; 40,0; 0,000; 0,0
25,9; 2,596; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
26,0; 2,595; 40,0; 3,361; 40,0; 3,376; 40,0; 0,000; 0,0
26,1; 2,442; 50,1; 3,320; 50,1; 3,333; 50,1; 0,000; 0,0
26,2; 2,432; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
26,3; 2,430; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
26,4; 2,428; 50,1; 3,316; 50,1; 3,332; 50,1; 0,000; 0,0
26,5; 2,424; 50,1; 3,316; 50,1; 3,330; 50,1; 0,000; 0,0
26,6; 2,424; 50,1; 3,316; 50,1; 3,330; 50,1; 0,000; 0,0
26,7; 2,420; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
26,8; 2,420; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
26,9; 2,420; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
27,0; 2,419; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
27,1; 2,285; 59,9; 3,276; 59,9; 3,288; 59,9; 0,000; 0,0
27,2; 2,276; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
27,3; 2,272; 59,9; 3,272; 59,8; 3,288; 59,9; 0,000; 0,0
27,4; 2,272; 59,9; 3,272; 59,9; 3,287; 59,9; 0,000; 0,0
27,5; 2,268; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
27,6; 2,268; 59,9; 3,272; 59,9; 3,284; 59,9; 0,000; 0,0
27,7; 2,267; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
27,8; 2,264; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
27,9; 2,264; 59,9; 3,272; 59,9; 3,284; 59,9; 0,000; 0,0
28,0; 2,264; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
28,1; 2,147; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
28,2; 2,139; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
28,3; 2,136; 69,9; 3,231; 69,8; 3,244; 69,9; 0,000; 0,0
28,4; 2,132; 69,9; 3,230; 69,9; 3,244; 69,9; 0,000; 0,0
28,5; 2,132; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
28,6; 2,128; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
28,7; 2,128; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
28,8; 2,128; 69,9; 3,228; 69,8; 3,243; 69,9; 0,000; 0,0
28,9; 2,127; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
29,0; 2,125; 69,9; 3,228; 69,9; 3,244; 69,9; 0,000; 0,0
29,1; 2,017; 80,1; 3,191; 80,0; 3,204; 80,0; 0,000; 0,0
29,2; 2,009; 80,1; 3,188; 80,0; 3,203; 80,0; 0,000; 0,0
29,3; 2,004; 80,1; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
29,4; 2,003; 80,1; 3,188; 80,0; 3,200; 80,1; 0,000; 0,0
29,5; 2,000; 80,0; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
29,6; 2,000; 80,1; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
29,7; 1,999; 80,1; 3,188; 80,0; 3,200; 80,1; 0,000; 0,0
29,8; 1,996; 80,0; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
29,9; 1,996; 80,1; 3,188; 80,0; 3,200; 80,0; 0,000; 0,0
30,0; 1,992; 80,7; 3,185; 81,0; 3,197; 81,2; 0,000; 0,0
30,1; 1,820; 100,1; 3,115; 100,0; 3,127; 100,1; 0,000; 0,0
30,2; 1,799; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
30,3; 1,791; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
30,4; 1,787; 100,1; 3,111; 100,0; 3,123; 100,1; 0,000; 0,0
30,5; 1,782; 100,1; 3,110; 100,0; 3,124; 100,1; 0,000; 0,0
30,6; 1,780; 100,1; 3,109; 100,0; 3,124; 100,1; 0,000; 0,0
30,7; 1,780; 100,1; 3,111; 100,0; 3,124; 100,1; 0,000; 0,0
30,8; 1,776; 100,1; 3,109; 100,0; 3,124; 100,1; 0,000; 0,0
30,9; 1,776; 100,1; 3,111; 100,0; 3,124; 100,1; 0,000; 0,0
31,0; 1,772; 100,1; 3,111; 100,0; 3,124; 100,1; 0,000; 0,0
31,1; 3,217; 0,0; 3,500; 0,0; 3,522; 0,0; 0,000; 0,0
31,2; 3,361; 0,0; 3,508; 0,0; 3,529; 0,0; 0,000; 0,0
31,3; 3,456; 0,0; 3,517; 0,0; 3,537; 0,0; 0,000; 0,0
31,4; 3,489; 0,0; 3,524; 0,0; 3,543; 0,0; 0,000; 0,0
31,5; 3,505; 0,0; 3,528; 0,0; 3,548; 0,0; 0,000; 0,0
31,6; 3,515; 0,0; 3,532; 0,0; 3,551; 0,0; 0,000; 0,0
31,7; 3,522; 0,0; 3,536; 0,0; 3,552; 0,0; 0,000; 0,0
